ID_HDC_G0,lon,lat,tree_area,ft_area,tree_pct,pop_ft
7845.0,78.9339409814729,22.060072646495268,2876809.6282443837,2.7939464792341243E7,0.10296581017661346,275588.3789914291
7846.0,77.96784852465194,19.10473235248208,216983.555711964,7982856.246536212,0.027181192922785487,72573.40828188322
7847.0,76.85241897120783,14.701982241099468,214553.55046400288,5985919.3333406495,0.03584304072876034,66722.9713050127
7850.0,78.79784050595936,21.652500392710227,546071.3823861858,4988536.802119842,0.10946524082054217,49477.99075202825
7851.0,77.61337737499123,17.677623210259082,762749.105635147,1.2971072736861182E7,0.05880385694450446,116930.60874025896
7853.0,76.2079536048534,10.940420183701699,2.6238139749105137E7,5.388101161064621E7,0.48696449759901705,234724.32555210934
7854.0,80.9761802938992,26.86133229300044,3.86177849024284E7,3.7316119717339057E8,0.10348821151542326,4604242.19572917
7855.0,76.62032336109866,13.41352893711483,1082451.89922078,4989042.25360883,0.2169658712426793,28928.72022253275
7856.0,76.19497836675303,10.797672044497993,1.5058161369881907E7,3.2926714779368754E7,0.4573235280465047,118603.99274873339
7857.0,76.12927924862593,10.348706755230355,3.299513817289522E7,5.2879049579631746E7,0.6239737369562042,268280.2782874536
7859.0,77.89543586253555,18.6603848342536,651904.935626286,1.1974988442270696E7,0.054438878063975134,109428.04833037034
7860.0,76.48474841645162,12.656270825294804,1768760.360528377,7983059.042332691,0.22156423385433663,39216.39095008373
7863.0,78.20290552248794,19.614346241977547,496875.86916127376,7980815.429121107,0.06225878465353666,74593.2032308426
7864.0,76.2163873497358,10.529383894842772,5.647212076870426E7,1.5464963093092763E8,0.3651616911645062,1152846.1706237881
7865.0,77.58196327825253,17.265721012055675,616167.3084968192,2.095332325530689E7,0.029406662656281092,122829.91153681558
7866.0,80.33971337775293,25.481998282399967,2369487.392466798,2.195093120454777E7,0.10794473229344777,278248.964974594
7867.0,77.87628559230644,18.37671334461527,118800.51994665457,6983142.771287699,0.01701247186798497,58869.90947998501
7868.0,77.77535905947036,18.039246803190228,383604.51268563804,4988548.77880201,0.07689701548388184,49151.21918230504
7870.0,81.12032888947977,27.295256244013864,971360.9445151577,5986853.459785283,0.16224899290419503,57472.967233220676
7872.0,78.61041508132475,20.741951762497365,2296484.511816381,3.392232751715526E7,0.06769831788974381,285581.1403696766
7873.0,76.18629102937646,10.222887804789293,1.5775335766361754E7,3.0929558077232454E7,0.5100407748138546,206868.14742153272
7874.0,80.57932671311062,26.03072658868944,510807.559365556,7982526.442093211,0.0639907130995497,82628.30170852329
7875.0,77.3493226653901,16.20709995932124,2695554.0439860635,3.093097602742423E7,0.08714739688770613,308792.1659216609
7876.0,80.7722330120505,26.459916356518175,926956.1757377749,6984782.568166753,0.13271081335622256,50556.63033376634
7877.0,76.331864925908,10.772654443973861,2.765248701004424E7,5.4874057282192186E7,0.50392641586242,241987.00524656492
7878.0,76.27924171385182,10.328305054789928,6.985430222635148E7,1.4367964942911193E8,0.4861809066482718,425819.5062475806
7881.0,79.53984208103898,23.395956717692975,67300.54270207671,2993254.288586178,0.022484071252718455,45405.08780813962
7882.0,77.49530229484698,16.746821280279814,281529.14376954164,5986655.861859029,0.0470261111154164,71251.35184871778
7884.0,78.09080489301247,18.679751724038038,1555500.337717976,4.8890137249587454E7,0.031816239945841054,426957.34180005535
7885.0,76.6366893509192,12.31789784181482,2.3781106102429237E7,1.3868868680784902E8,0.1714711318550271,1259033.5220246823
7886.0,77.27203798795136,15.623722907640136,947836.4230282784,1.9954579562015638E7,0.047499693996686555,223817.99510756214
7887.0,76.33433909413154,10.031746697085087,2.149081432253666E8,7.243838752037112E8,0.2966771494809022,3361310.9231859385
7888.0,79.48472209570679,23.042357858040564,406768.8929290988,5986507.669721325,0.06794761075584392,47807.38490732387
7889.0,81.5065482246476,27.856584095878304,1546905.0669482152,1.0975072102430927E7,0.14094714390127633,78864.66370190121
7890.0,80.9810501179198,26.690561975028068,1429175.6630545838,1.2970882271837745E7,0.11018338098385153,40033.151816793856
7893.0,78.9252282318363,21.382714162606778,536727.256105165,7982788.305368599,0.06723556175781391,50539.734065491706
7894.0,77.51183697647217,16.508141412858283,85335.28259098787,4988633.253025929,0.017105944306334102,45490.521461218596
7895.0,76.89849026924627,13.746196887915012,430586.79962380405,8979851.293441454,0.04795032629752883,83504.08488661613
7900.0,81.60258315580676,28.01382633695144,504603.334202206,4988709.243468646,0.10114907676025546,30257.245599226055
7902.0,81.21089862650017,27.17374094250687,558285.4706432695,4988540.512853611,0.11191358859465524,45160.818801205605
7903.0,80.88122512600326,26.430510800700183,467631.8470206197,4988419.101600618,0.09374349618510847,32472.817313745618
7904.0,78.90804223131535,21.233146096745966,667473.1907139211,7982122.124621119,0.08362101961019588,45519.61944828606
7905.0,76.6694409026102,12.498720299930655,722807.1856272852,4988408.881044485,0.14489734158999856,23199.05501503311
7907.0,80.26092982932663,24.90633082580812,335863.24330023624,5987491.014365253,0.05609415404456216,35338.6607863158
7908.0,80.1866583775962,24.716111735506992,707653.3808378978,1.0975649941936191E7,0.06447484974298134,101696.66314575076
7909.0,76.46906287563199,10.994868102781005,1.801344471747319E7,2.8934159455320086E7,0.6225667189430341,116036.907933712
7910.0,77.10917853833053,14.550736512703095,459331.277362294,4988460.6378452,0.09207876150761918,44646.76375862211
7913.0,78.55265996444928,20.02620797480169,85568.14379960766,7981210.30257415,0.010721198985573614,58398.379894123944
7914.0,81.1078839629187,26.764174362234098,602139.2078594951,8981068.588766374,0.06704538573646547,25986.35929125175
7915.0,76.67291492044149,12.123768717504754,2537493.5402541487,1.5963608550443454E7,0.15895488368033553,119449.9889853783
7918.0,76.68793016967757,12.158441894489162,965970.7378303456,5986129.272488736,0.16136817196210382,17252.100433982127
7919.0,79.67531595790649,23.13942587757365,340381.40531567665,7981927.237314646,0.042644012554315255,38655.828351564705
7920.0,78.52675576859026,19.673513493514083,1249660.708893144,1.9955372702108126E7,0.06262276969455587,177516.54411085285
7922.0,78.345136758207,19.09054120702439,789718.438474907,1.8958477641440727E7,0.04165516100030557,117190.92541122809
7923.0,76.33829035585389,9.564917296333055,9.721003706895629E7,1.9357085616579023E8,0.502193558444033,943423.3925952241
7924.0,80.81608257927567,25.92938137696571,2818917.8449083273,3.49220342296723E7,0.08072032191392706,484151.61518539576
7927.0,79.07141875285895,21.143442235107315,2.5271100307965253E7,2.594194020318124E8,0.09741407200093029,3166157.4055634085
7928.0,77.48576851192833,15.770610661365065,494435.51628952275,1.197378458087662E7,0.041293169502914534,133958.55399501324
7929.0,76.94355784983415,13.311484056331297,1969926.496532199,6983666.469877039,0.28207625679564896,29514.999120607386
7930.0,78.94737032067762,20.930595925683303,1896950.8933932139,2.1949717708779518E7,0.08642256445213714,59035.41012481041
7931.0,78.29214137986244,18.79016692555338,412630.26100877434,9978198.640563589,0.04135318165859526,95023.53326874785
7932.0,77.95009836371464,17.61647034980601,118586.41541566222,3991369.6107451078,0.029710707596815256,49345.35790224001
7934.0,81.09038287249872,26.490578539821392,2279431.691348545,2.494376998108099E7,0.09138280593019488,63752.89197240397
7935.0,76.68995621100018,11.81180233520845,950195.4390132386,6983526.589485396,0.13606240727197647,42366.790811797604
7937.0,80.57354929023855,25.287108405255093,887332.2147892071,1.097500549271575E7,0.08085027523477238,74743.50214139884
7938.0,78.83920358467671,20.54946833518165,462908.6085863729,1.2969255429682417E7,0.035692766720202405,149681.12453814596
7939.0,77.3770142086021,15.167717305637428,1066396.1462708958,1.1972733983382639E7,0.08906872463306903,146853.86316820234
7940.0,80.16398456737357,24.27385355828525,133221.19910661384,3991230.7277027336,0.033378476012909705,35907.88085988909
7941.0,81.31358904730335,26.982689804882217,1171151.363854054,4989456.2755901,0.23472524843712403,20883.374991807268
7944.0,81.61379345063817,27.581914903853733,3853714.4987665922,2.8935884502124712E7,0.13318115430283878,497664.6718133761
7946.0,80.96829858398827,26.169609164025204,1687034.9577944395,1.3968692689762795E7,0.12077257301471118,116801.26368760045
7947.0,80.70412384606243,25.54635120174875,191248.73678222866,5986855.609018946,0.031944771892296935,67259.23427539029
7950.0,76.8998183912501,12.524457415438532,2143861.9657492167,1.696308831370806E7,0.12638394177413662,195487.50029464415
7951.0,76.69837480218037,11.408008301748307,3429481.5238085403,1.496609294226992E7,0.2291500886061174,104513.61240191013
7957.0,77.1082403261032,13.345387294699975,8006190.179052241,5.0886726949600525E7,0.15733356533191395,382915.92634075816
7958.0,76.6590164334646,10.778980174058495,1.5804122046811977E7,6.385608255552574E7,0.24749595362461488,392980.33966447343
7962.0,77.02729179438614,13.02512564637444,1268164.9512237113,5986818.084700893,0.21182620438467356,32310.197103044553
7963.0,76.55260557773656,9.083483038400129,3.4907581532266474E8,6.20609310430802E8,0.5624727335791182,2808719.5795738786
7964.0,78.08726670948114,17.60411495179899,1164557.4945202623,1.7955716926569175E7,0.06485719836655812,114177.63645295054
7967.0,76.90399679189551,12.222350166974786,1527089.049957635,1.7959894349914085E7,0.08502773013054725,35920.025951939664
7968.0,81.52819562775109,27.153909365808484,1191604.519387597,1.0975733104777712E7,0.10856719164106625,48899.04093999665
7970.0,79.93883856735467,23.17926373902616,1.3607730037203852E7,1.1873374916709276E8,0.11460709471958,1492384.7498308637
7971.0,77.28213960931214,14.100914068082558,250770.40631723343,7981109.5695237545,0.031420494122122083,51748.754352249205
7972.0,76.57893562345336,9.995878453977094,1.618723297470717E7,2.893263512274477E7,0.559480078673578,191594.5903012968
7973.0,76.5508981027394,9.519610505182355,1.0224243838296992E8,2.484456649088214E8,0.41152836544961446,1004586.1733917552
7975.0,78.3342064178868,18.32750333203313,485652.98902557115,1.197415032042372E7,0.04055845099900046,113806.7969305478
7977.0,77.20907026915579,13.662061427072242,1626529.7272369282,9977342.28805382,0.1630223440549316,60450.367687467486
7982.0,79.23232063406869,21.240761645594862,1422898.3538438918,1.197187048269881E7,0.11885347038294461,35857.02622944124
7983.0,78.2681513980509,18.053265128817237,757258.4610469838,9978544.307263672,0.07588867050434936,75069.7713722121
7984.0,77.80171783978835,16.234526232318984,173548.21803749117,5986028.379009085,0.02899221437807817,78595.79233343527
