hexagon_n,tree_pct,pop_ft,tree_class,tree_class_text,pop_class,pop_class_text,combined_class
1099,32.79523627412481,2915.209941771217,1,medium,1,medium,"medium trees, medium pop"
1100,57.10839856839745,1267.344920178737,2,high,0,low,"high trees, low pop"
1101,35.004844776006536,1910.939835376074,1,medium,1,medium,"medium trees, medium pop"
1102,7.731335611413261,1236.9170362826549,0,low,0,low,"low trees, low pop"
1103,51.18518262323979,3228.614112653218,2,high,1,medium,"high trees, medium pop"
1104,49.7073028828967,903.9896674114992,2,high,0,low,"high trees, low pop"
1105,38.45526434987473,3897.922529035105,1,medium,2,high,"medium trees, high pop"
1106,61.51216568415395,3843.787383265589,2,high,2,high,"high trees, high pop"
1107,59.59532249887414,1207.383232988081,2,high,0,low,"high trees, low pop"
1108,60.54066210574239,1452.6300655453815,2,high,0,low,"high trees, low pop"
1109,42.41846041197425,4159.117220884911,1,medium,2,high,"medium trees, high pop"
1110,40.93995489550426,4977.237208446625,1,medium,2,high,"medium trees, high pop"
1111,24.25589505796385,3332.157522209135,0,low,2,high,"low trees, high pop"
1112,60.7082963045522,812.5926033318337,2,high,0,low,"high trees, low pop"
1113,26.567881530191862,2063.7252752657178,0,low,1,medium,"low trees, medium pop"
1114,19.51478950782901,3457.2484798394,0,low,2,high,"low trees, high pop"
1115,25.04943350443039,1718.12441376398,0,low,1,medium,"low trees, medium pop"
1116,36.19624377155884,2703.7755074250795,1,medium,1,medium,"medium trees, medium pop"
1117,57.852284516308714,1050.6633746487546,2,high,0,low,"high trees, low pop"
1118,61.338375090944,2224.432257146345,2,high,1,medium,"high trees, medium pop"
1119,26.605785441963647,2076.4229147405017,0,low,1,medium,"low trees, medium pop"
1120,44.822296056205055,2966.4729266558797,1,medium,1,medium,"medium trees, medium pop"
1121,39.224580162147795,1476.3520027861875,1,medium,0,low,"medium trees, low pop"
1122,37.669725106396754,901.422144214327,1,medium,0,low,"medium trees, low pop"
1123,51.46854761573043,4513.523968399271,2,high,2,high,"high trees, high pop"
1124,39.21176796713647,2738.2259290775837,1,medium,1,medium,"medium trees, medium pop"
1125,8.78861213175383,509.1732207190464,0,low,0,low,"low trees, low pop"
1126,41.24206478529466,3974.556522412628,1,medium,2,high,"medium trees, high pop"
1127,62.586182396926446,1234.8432329622558,2,high,0,low,"high trees, low pop"
1128,0.0,2.3939559789264897,0,low,0,low,"low trees, low pop"
1129,11.28211569238965,1940.18269617784,0,low,1,medium,"low trees, medium pop"
1130,78.69369645504808,1198.4044746253128,2,high,0,low,"high trees, low pop"
1131,37.47033347627382,1629.4452517082298,1,medium,1,medium,"medium trees, medium pop"
1132,23.48710600820742,4941.463003412063,0,low,2,high,"low trees, high pop"
1133,35.46131078082642,3997.082622123203,1,medium,2,high,"medium trees, high pop"
1134,24.75038937687592,3439.484789989859,0,low,2,high,"low trees, high pop"
1135,67.52249886699002,1517.1602629598449,2,high,0,low,"high trees, low pop"
1136,4.171161760621231,31435.8920406566,0,low,2,high,"low trees, high pop"
1137,55.57620782576157,1279.1005473583643,2,high,0,low,"high trees, low pop"
1138,37.15655722643105,533.2363458440292,1,medium,0,low,"medium trees, low pop"
1139,42.994310024115165,1980.1047007270888,1,medium,1,medium,"medium trees, medium pop"
1140,32.139774975841426,1077.54360523481,1,medium,0,low,"medium trees, low pop"
1141,7.93226389666339,4940.482545513965,0,low,2,high,"low trees, high pop"
1142,27.92840841997351,8251.676806024125,0,low,2,high,"low trees, high pop"
1143,61.78540608935096,1298.3258601278508,2,high,0,low,"high trees, low pop"
1144,28.90400649214217,7331.402425489238,0,low,2,high,"low trees, high pop"
1145,27.350645970992172,1836.794275197036,0,low,1,medium,"low trees, medium pop"
1146,15.751251707539248,3923.593413820453,0,low,2,high,"low trees, high pop"
1147,46.23276733756762,2428.460780797139,2,high,1,medium,"high trees, medium pop"
1148,29.43915700984695,849.7344325408121,0,low,0,low,"low trees, low pop"
1149,73.88974743158006,1255.7901523065332,2,high,0,low,"high trees, low pop"
1150,55.970356299387056,784.5654569597224,2,high,0,low,"high trees, low pop"
1151,38.97987924802649,1119.9371159476393,1,medium,0,low,"medium trees, low pop"
1152,0.0,0.0,0,low,0,low,"low trees, low pop"
1153,10.9683865011492,8084.620062437247,0,low,2,high,"low trees, high pop"
1154,11.758504356334159,1212.989737010923,0,low,0,low,"low trees, low pop"
1155,68.04547411402328,827.711063239943,2,high,0,low,"high trees, low pop"
1156,47.84459756244048,857.9898999537653,2,high,0,low,"high trees, low pop"
1157,42.525683800549444,4252.410001280026,1,medium,2,high,"medium trees, high pop"
1158,52.22952892940293,1355.8210976182029,2,high,0,low,"high trees, low pop"
1159,26.222776667999398,1525.4789165146135,0,low,0,low,"low trees, low pop"
1160,32.03805894167827,3803.7888699134182,1,medium,2,high,"medium trees, high pop"
1161,37.42930166437395,1343.7541474240372,1,medium,0,low,"medium trees, low pop"
1162,29.098372772961977,6065.583066562577,0,low,2,high,"low trees, high pop"
1163,31.22413875281016,2414.401231660095,1,medium,1,medium,"medium trees, medium pop"
1164,45.55457224520871,1465.8253454401065,2,high,0,low,"high trees, low pop"
1165,1.9452048757881601,3361.0058292616814,0,low,2,high,"low trees, high pop"
1166,35.92680963361433,2488.0136870090537,1,medium,1,medium,"medium trees, medium pop"
1167,61.74068007104662,2253.317943145876,2,high,1,medium,"high trees, medium pop"
1168,42.45043598971981,1639.6138355261558,1,medium,1,medium,"medium trees, medium pop"
1169,46.14430797989007,3927.365769475757,2,high,2,high,"high trees, high pop"
1170,69.05565980460902,1102.3831339885935,2,high,0,low,"high trees, low pop"
1171,22.89228244094918,1188.832104743769,0,low,0,low,"low trees, low pop"
1172,62.944588484721834,1505.652772382811,2,high,0,low,"high trees, low pop"
1173,47.05374673826757,2704.475550416462,2,high,1,medium,"high trees, medium pop"
1174,36.9041548988495,1021.7558010567852,1,medium,0,low,"medium trees, low pop"
1175,51.58806946018989,2492.626047676203,2,high,1,medium,"high trees, medium pop"
1176,28.555253016815918,1679.4002862425557,0,low,1,medium,"low trees, medium pop"
1177,33.47457716502849,3975.317539276796,1,medium,2,high,"medium trees, high pop"
1178,37.037703815138,5202.042787472874,1,medium,2,high,"medium trees, high pop"
1179,37.63086912102918,3494.435120156232,1,medium,2,high,"medium trees, high pop"
1180,42.43574918219089,1191.9147130173358,1,medium,0,low,"medium trees, low pop"
1181,69.52011797387445,1449.5192024308094,2,high,0,low,"high trees, low pop"
1182,52.601754322922076,2680.7951448440563,2,high,1,medium,"high trees, medium pop"
1183,46.38315512158785,1858.9143663491109,2,high,1,medium,"high trees, medium pop"
1184,50.22067940075799,2468.582135341455,2,high,1,medium,"high trees, medium pop"
1185,48.01886374341406,427.79740809064674,2,high,0,low,"high trees, low pop"
1186,20.54008609463317,6337.779591322881,0,low,2,high,"low trees, high pop"
1187,47.4906375231114,3262.519419957376,2,high,1,medium,"high trees, medium pop"
1188,54.1694184056705,3344.275867618532,2,high,2,high,"high trees, high pop"
1189,30.07692068561964,5021.58137942202,0,low,2,high,"low trees, high pop"
1190,48.75503377950761,1250.0964019620242,2,high,0,low,"high trees, low pop"
1191,37.133894205024816,3313.6659850467654,1,medium,2,high,"medium trees, high pop"
1192,78.97018962224807,829.026170282378,2,high,0,low,"high trees, low pop"
1193,39.72800700927464,2995.552004172755,1,medium,1,medium,"medium trees, medium pop"
1194,41.12337356462135,3778.615893526901,1,medium,2,high,"medium trees, high pop"
1195,36.010880796366465,5788.35129562409,1,medium,2,high,"medium trees, high pop"
1196,29.593762827058924,5153.282186433203,0,low,2,high,"low trees, high pop"
1197,37.68817579190607,2398.5339810805435,1,medium,1,medium,"medium trees, medium pop"
1198,76.68064865453654,965.0801046530258,2,high,0,low,"high trees, low pop"
1199,44.94440999525214,1787.5660393451212,1,medium,1,medium,"medium trees, medium pop"
1200,62.742902868953095,2662.7375001879886,2,high,1,medium,"high trees, medium pop"
1201,44.979802325744075,3071.705862718938,1,medium,1,medium,"medium trees, medium pop"
1202,42.81972520515494,5063.5405603913705,1,medium,2,high,"medium trees, high pop"
1203,24.78257820582418,1816.3938047552228,0,low,1,medium,"low trees, medium pop"
1204,4.74754676225234,29373.90250734816,0,low,2,high,"low trees, high pop"
1205,26.54361951145818,8122.438949694528,0,low,2,high,"low trees, high pop"
1206,47.54320967644442,1806.3248633097423,2,high,1,medium,"high trees, medium pop"
1207,35.22970849802351,3605.144941870124,1,medium,2,high,"medium trees, high pop"
1208,41.36290828780396,2305.244417957977,1,medium,1,medium,"medium trees, medium pop"
1209,19.06853714696958,8601.486037355311,0,low,2,high,"low trees, high pop"
1210,9.94309860577184,999.7053350128378,0,low,0,low,"low trees, low pop"
1211,27.264150945065353,7680.592215990552,0,low,2,high,"low trees, high pop"
1212,73.90890734017817,922.936581789622,2,high,0,low,"high trees, low pop"
1213,44.95390399980637,2314.2815035365675,1,medium,1,medium,"medium trees, medium pop"
1214,37.90649728157075,3171.537430502796,1,medium,1,medium,"medium trees, medium pop"
1215,44.50679756758915,1918.2400238458283,1,medium,1,medium,"medium trees, medium pop"
1216,26.742772110586337,4117.997152110101,0,low,2,high,"low trees, high pop"
1217,41.68435796415689,2389.9991001807,1,medium,1,medium,"medium trees, medium pop"
1218,36.557021952408654,3214.7803537130358,1,medium,1,medium,"medium trees, medium pop"
1219,0.0,0.0,0,low,0,low,"low trees, low pop"
1220,40.16468525981348,3030.988076516927,1,medium,1,medium,"medium trees, medium pop"
1221,18.74861748621823,1653.3661404125248,0,low,1,medium,"low trees, medium pop"
1222,3.9027000457925896,7420.165603075078,0,low,2,high,"low trees, high pop"
1223,13.794100126788718,1296.9451209954918,0,low,0,low,"low trees, low pop"
1224,39.63044574106756,2581.853729035895,1,medium,1,medium,"medium trees, medium pop"
1225,10.096152246545401,8958.43966487015,0,low,2,high,"low trees, high pop"
1226,10.2359645342544,12626.956817488111,0,low,2,high,"low trees, high pop"
1227,14.255476627889168,8314.091149563534,0,low,2,high,"low trees, high pop"
1228,60.03298155111568,1801.982387731736,2,high,1,medium,"high trees, medium pop"
1229,40.57604729725534,985.0120064580136,1,medium,0,low,"medium trees, low pop"
1230,36.22924373589837,3967.418587395724,1,medium,2,high,"medium trees, high pop"
1231,41.48983048052386,2495.485677274857,1,medium,1,medium,"medium trees, medium pop"
1232,20.07087899750389,8133.07598915848,0,low,2,high,"low trees, high pop"
1233,35.90093654645708,3005.294950838138,1,medium,1,medium,"medium trees, medium pop"
1234,27.712608053627143,2334.823352499687,0,low,1,medium,"low trees, medium pop"
1235,25.10507569551203,3842.989146776453,0,low,2,high,"low trees, high pop"
1236,33.141650567203,2936.4264191123348,1,medium,1,medium,"medium trees, medium pop"
1237,16.98729826391629,3303.243162923349,0,low,1,medium,"low trees, medium pop"
1238,37.59078338652213,4754.171971710055,1,medium,2,high,"medium trees, high pop"
1239,13.32000467147492,1651.595418348105,0,low,1,medium,"low trees, medium pop"
1240,67.66151338403998,736.869640562245,2,high,0,low,"high trees, low pop"
1241,61.29270346264045,1111.7713756715334,2,high,0,low,"high trees, low pop"
1242,30.08379364089609,1999.270381502544,0,low,1,medium,"low trees, medium pop"
1243,42.41906709216166,4656.923291852984,1,medium,2,high,"medium trees, high pop"
1244,45.57059917651709,2510.3044793006247,2,high,1,medium,"high trees, medium pop"
1245,20.09949402966902,902.3649093814048,0,low,0,low,"low trees, low pop"
1246,39.55980815519174,3844.174808872002,1,medium,2,high,"medium trees, high pop"
1247,74.67472251890818,1114.573899821046,2,high,0,low,"high trees, low pop"
1248,36.80106444417349,3140.456044489964,1,medium,1,medium,"medium trees, medium pop"
1249,14.97390118245483,9818.63855352215,0,low,2,high,"low trees, high pop"
1250,39.1252452061783,4665.481081551195,1,medium,2,high,"medium trees, high pop"
1251,57.64476691001638,2139.9629000899845,2,high,1,medium,"high trees, medium pop"
1252,57.579301049906874,1737.8248442383376,2,high,1,medium,"high trees, medium pop"
1253,42.13429980826927,1531.9281291712146,1,medium,0,low,"medium trees, low pop"
1254,0.0,0.0,0,low,0,low,"low trees, low pop"
1255,49.0290078339414,2700.03369943891,2,high,1,medium,"high trees, medium pop"
1256,34.83666171730751,1448.1721315674629,1,medium,0,low,"medium trees, low pop"
1257,59.042326316280224,1953.2311485839828,2,high,1,medium,"high trees, medium pop"
1258,1.39091149683202,375.9054688892043,0,low,0,low,"low trees, low pop"
1259,54.434133633507365,4552.423189074679,2,high,2,high,"high trees, high pop"
1260,67.12574923876176,1116.475291447385,2,high,0,low,"high trees, low pop"
1261,59.30404682472247,2111.5882732865853,2,high,1,medium,"high trees, medium pop"
1262,40.64753414210987,4003.1137629236655,1,medium,2,high,"medium trees, high pop"
1263,54.76015849253619,937.1601601880188,2,high,0,low,"high trees, low pop"
1264,41.07771967821187,2893.1508809769552,1,medium,1,medium,"medium trees, medium pop"
1265,47.74766991878504,1804.202990324547,2,high,1,medium,"high trees, medium pop"
1266,37.9341683682411,4061.032998272952,1,medium,2,high,"medium trees, high pop"
1267,53.90303140076354,1839.5066109135455,2,high,1,medium,"high trees, medium pop"
1268,47.30943589146659,4610.661684293519,2,high,2,high,"high trees, high pop"
1269,15.02547745995056,5724.038600554927,0,low,2,high,"low trees, high pop"
1270,27.789639718154458,7001.669388450242,0,low,2,high,"low trees, high pop"
1271,5.43789750704216,1442.7932770993195,0,low,0,low,"low trees, low pop"
1272,39.36081344239834,1690.3902139064396,1,medium,1,medium,"medium trees, medium pop"
1273,20.35255995348857,511.5815329083479,0,low,0,low,"low trees, low pop"
1274,52.96927958505163,1037.8904915146968,2,high,0,low,"high trees, low pop"
1275,34.49473373467915,4722.255677218079,1,medium,2,high,"medium trees, high pop"
1276,31.70010454585056,3816.8297395900618,1,medium,2,high,"medium trees, high pop"
1277,34.354971305596436,1375.3643868032625,1,medium,0,low,"medium trees, low pop"
1278,33.05588970095459,5121.11773390583,1,medium,2,high,"medium trees, high pop"
1279,23.82977981794889,4562.061946849612,0,low,2,high,"low trees, high pop"
1280,27.955713496781232,2166.1632347286186,0,low,1,medium,"low trees, medium pop"
1281,19.62182426370986,2939.74959580753,0,low,1,medium,"low trees, medium pop"
1282,35.59941449400113,2333.3621179319,1,medium,1,medium,"medium trees, medium pop"
1283,18.28638152003398,3166.20242341266,0,low,1,medium,"low trees, medium pop"
1284,77.35034488280546,1024.489164524102,2,high,0,low,"high trees, low pop"
1285,21.13196824583892,5435.74428956462,0,low,2,high,"low trees, high pop"
1286,14.871096395161528,7512.051758244304,0,low,2,high,"low trees, high pop"
1287,67.79473446392463,1391.2971787692138,2,high,0,low,"high trees, low pop"
1288,39.02569156557415,1508.1029267192616,1,medium,0,low,"medium trees, low pop"
1289,36.52822701105916,1229.262374210913,1,medium,0,low,"medium trees, low pop"
1290,52.19400977994686,1076.1436405675302,2,high,0,low,"high trees, low pop"
1291,56.21161818292341,5106.349547772723,2,high,2,high,"high trees, high pop"
1292,36.31824652309661,1450.7588844806835,1,medium,0,low,"medium trees, low pop"
1293,24.277266804785842,5456.632363691982,0,low,2,high,"low trees, high pop"
1294,58.78183391550367,2015.3557647708292,2,high,1,medium,"high trees, medium pop"
1295,34.85589457578374,5382.312682603855,1,medium,2,high,"medium trees, high pop"
1296,56.76047263227498,2026.0173654189,2,high,1,medium,"high trees, medium pop"
1297,30.62620678739041,4384.775928585904,0,low,2,high,"low trees, high pop"
1298,55.67791595861178,1582.837247751624,2,high,0,low,"high trees, low pop"
1299,18.6665018704747,5628.4816703198,0,low,2,high,"low trees, high pop"
1300,43.47033425740451,5801.391184181325,1,medium,2,high,"medium trees, high pop"
1301,33.82342934986233,2960.93425591359,1,medium,1,medium,"medium trees, medium pop"
1302,42.18156702056536,548.7204698087537,1,medium,0,low,"medium trees, low pop"
1303,38.51506932686849,308.38236029798014,1,medium,0,low,"medium trees, low pop"
1304,28.652388285431453,5609.298457479477,0,low,2,high,"low trees, high pop"
1305,10.86088355758793,11414.128778185566,0,low,2,high,"low trees, high pop"
1306,20.90532642987421,7942.120379249723,0,low,2,high,"low trees, high pop"
1307,58.18173991923996,915.8668562123954,2,high,0,low,"high trees, low pop"
1308,42.71484342899789,1726.2230011323948,1,medium,1,medium,"medium trees, medium pop"
1309,58.23036276732725,1324.763033575258,2,high,0,low,"high trees, low pop"
1310,25.34664421096753,9417.71445161014,0,low,2,high,"low trees, high pop"
1311,64.39809855259483,2106.1570124108416,2,high,1,medium,"high trees, medium pop"
1312,62.94848694553483,1932.5701848677336,2,high,1,medium,"high trees, medium pop"
1313,31.992441936129012,2431.248200221273,1,medium,1,medium,"medium trees, medium pop"
1314,19.75352394409989,4314.269858115446,0,low,2,high,"low trees, high pop"
1315,41.78437818232678,4161.514908355942,1,medium,2,high,"medium trees, high pop"
1316,62.45851302227423,2697.127540987145,2,high,1,medium,"high trees, medium pop"
1317,25.280612535205936,1391.8335923437248,0,low,0,low,"low trees, low pop"
1318,43.80186582178155,3533.766989453992,1,medium,2,high,"medium trees, high pop"
1319,31.540790787202223,3887.860324259365,1,medium,2,high,"medium trees, high pop"
1320,13.37330631700405,16545.9740998212,0,low,2,high,"low trees, high pop"
1321,28.83617058213865,485.4324969387751,0,low,0,low,"low trees, low pop"
1322,55.31179865775242,3455.5172691440903,2,high,2,high,"high trees, high pop"
1323,50.51616999921341,1670.1161400264384,2,high,1,medium,"high trees, medium pop"
1324,21.188305487868,3480.0914832060243,0,low,2,high,"low trees, high pop"
1325,52.66098169298763,3471.7947330007364,2,high,2,high,"high trees, high pop"
1326,45.34521064316366,3161.97223011527,1,medium,1,medium,"medium trees, medium pop"
1327,37.70837362186336,3758.27325595033,1,medium,2,high,"medium trees, high pop"
1328,28.94456297674848,711.41136895592,0,low,0,low,"low trees, low pop"
1329,28.34623383040415,6639.073521974712,0,low,2,high,"low trees, high pop"
1330,39.110083897541344,835.0026599533362,1,medium,0,low,"medium trees, low pop"
1331,42.090454641590554,3374.4806510389144,1,medium,2,high,"medium trees, high pop"
1332,59.92074886963182,575.9342221054229,2,high,0,low,"high trees, low pop"
1333,29.383899989758326,3581.4838995096725,0,low,2,high,"low trees, high pop"
1334,45.39843116258747,2783.324993287669,2,high,1,medium,"high trees, medium pop"
1335,40.63126721672626,1125.8885018502965,1,medium,0,low,"medium trees, low pop"
1336,31.39666414514522,6835.137674326056,1,medium,2,high,"medium trees, high pop"
1337,14.58995170016334,7241.424869614957,0,low,2,high,"low trees, high pop"
1338,31.12617991795374,5530.539301610461,1,medium,2,high,"medium trees, high pop"
1339,16.4494450742605,1075.3820108789948,0,low,0,low,"low trees, low pop"
1340,46.48047284613006,1737.5869327599507,2,high,1,medium,"high trees, medium pop"
1341,62.68528085200511,715.8715795558824,2,high,0,low,"high trees, low pop"
1342,43.99020878576565,768.1667629261226,1,medium,0,low,"medium trees, low pop"
1343,34.619721492942766,1299.8411279371337,1,medium,0,low,"medium trees, low pop"
1344,21.0073586592449,2418.76094699654,0,low,1,medium,"low trees, medium pop"
1345,47.52557098929735,1195.2825046807106,2,high,0,low,"high trees, low pop"
1346,42.61093350431574,1725.643765054614,1,medium,1,medium,"medium trees, medium pop"
1347,33.948435099964755,3529.6626122411294,1,medium,2,high,"medium trees, high pop"
1348,28.23084457464548,3748.3494972968583,0,low,2,high,"low trees, high pop"
1349,67.28878058196436,1537.6555457415973,2,high,0,low,"high trees, low pop"
1350,49.36022125698736,2460.1820659818163,2,high,1,medium,"high trees, medium pop"
1351,34.810861153010144,2234.1385100241664,1,medium,1,medium,"medium trees, medium pop"
1352,4.43988432927837,61.59933130974864,0,low,0,low,"low trees, low pop"
1353,34.06476593015712,2613.2420926041527,1,medium,1,medium,"medium trees, medium pop"
1354,56.0314275786799,1567.445532942797,2,high,0,low,"high trees, low pop"
1355,42.558038940797,1565.3387229841424,1,medium,0,low,"medium trees, low pop"
1356,59.3123463609597,810.8297243798771,2,high,0,low,"high trees, low pop"
1357,46.86091704758338,2003.1636665851463,2,high,1,medium,"high trees, medium pop"
1358,54.97479559257973,1789.5997751891466,2,high,1,medium,"high trees, medium pop"
1359,47.84470802559096,2728.296227849172,2,high,1,medium,"high trees, medium pop"
1360,29.94076008803967,1881.1176672773329,0,low,1,medium,"low trees, medium pop"
1361,24.99339213907964,2128.096071661366,0,low,1,medium,"low trees, medium pop"
1362,38.686122135551024,3119.656640905084,1,medium,1,medium,"medium trees, medium pop"
1363,45.13066045995694,2877.323679127172,1,medium,1,medium,"medium trees, medium pop"
1364,11.78119480790622,7045.603882956038,0,low,2,high,"low trees, high pop"
1365,38.11056687098133,3937.407629955515,1,medium,2,high,"medium trees, high pop"
1366,45.869536978650174,2055.358725129674,2,high,1,medium,"high trees, medium pop"
1367,50.16008614645243,2225.665396381593,2,high,1,medium,"high trees, medium pop"
1368,18.10101696368501,5465.103275883868,0,low,2,high,"low trees, high pop"
1369,27.51619024115477,1776.3987827456174,0,low,1,medium,"low trees, medium pop"
1370,44.54961038456175,2585.0629163712406,1,medium,1,medium,"medium trees, medium pop"
1371,46.8214592362868,2556.375257054424,2,high,1,medium,"high trees, medium pop"
1372,50.14413843896267,6027.103919595828,2,high,2,high,"high trees, high pop"
1373,59.73735788141244,3292.619571179969,2,high,1,medium,"high trees, medium pop"
1374,48.77436994167983,2743.741020762688,2,high,1,medium,"high trees, medium pop"
1375,84.86468306763855,764.2942196210664,2,high,0,low,"high trees, low pop"
1376,50.95226701076937,2137.501787662521,2,high,1,medium,"high trees, medium pop"
1377,29.74065402835646,7771.21322816961,0,low,2,high,"low trees, high pop"
1378,40.488434641119234,1936.6561097018568,1,medium,1,medium,"medium trees, medium pop"
1379,72.8129185073159,592.0206655647826,2,high,0,low,"high trees, low pop"
1380,39.34747624619298,4884.855157963084,1,medium,2,high,"medium trees, high pop"
1381,65.94457342139171,645.0275661113068,2,high,0,low,"high trees, low pop"
1382,0.54013323991677,877.0847141547531,0,low,0,low,"low trees, low pop"
1383,24.91277593440937,6067.762652020825,0,low,2,high,"low trees, high pop"
1384,48.391117181989316,1384.255668460709,2,high,0,low,"high trees, low pop"
1385,0.89066701266781,11067.653193801234,0,low,2,high,"low trees, high pop"
1386,25.90216785664164,751.4224474815762,0,low,0,low,"low trees, low pop"
1387,59.59337730596413,2348.430679629743,2,high,1,medium,"high trees, medium pop"
1388,44.04624315843861,2135.986496593686,1,medium,1,medium,"medium trees, medium pop"
1389,27.127673513397422,924.8656351038052,0,low,0,low,"low trees, low pop"
1390,0.0,0.0,0,low,0,low,"low trees, low pop"
1391,49.72943602510682,3940.873445354957,2,high,2,high,"high trees, high pop"
1392,34.30998119827301,5454.74653926182,1,medium,2,high,"medium trees, high pop"
1393,60.14258841022456,1528.8882187571016,2,high,0,low,"high trees, low pop"
1394,2.54726725712594,4488.368797307856,0,low,2,high,"low trees, high pop"
1395,39.58075778473451,3066.4864177461923,1,medium,1,medium,"medium trees, medium pop"
1396,56.51176840075883,1002.8505844020888,2,high,0,low,"high trees, low pop"
1397,44.69077968871139,178.09689966739688,1,medium,0,low,"medium trees, low pop"
1398,14.31942756980531,9596.49790217269,0,low,2,high,"low trees, high pop"
1399,41.18943684642102,1829.239661881386,1,medium,1,medium,"medium trees, medium pop"
1400,58.48150381502472,1009.4965951813202,2,high,0,low,"high trees, low pop"
1401,42.011796287864996,4098.0669359694575,1,medium,2,high,"medium trees, high pop"
1402,43.07046527893901,848.8147085073385,1,medium,0,low,"medium trees, low pop"
1403,0.0,0.0,0,low,0,low,"low trees, low pop"
1404,35.87271501380234,2714.512221043527,1,medium,1,medium,"medium trees, medium pop"
1405,41.14861813337976,973.4691023691904,1,medium,0,low,"medium trees, low pop"
1406,9.46007596687093,8505.726300987077,0,low,2,high,"low trees, high pop"
1407,51.129967179449395,2645.2878190397487,2,high,1,medium,"high trees, medium pop"
1408,10.51633577565519,13936.74965449034,0,low,2,high,"low trees, high pop"
1409,66.85657622379301,1459.222360179822,2,high,0,low,"high trees, low pop"
1410,34.64499079762475,727.9585281262504,1,medium,0,low,"medium trees, low pop"
1411,1.68034228733996,1492.1660957540953,0,low,0,low,"low trees, low pop"
1412,23.913936495924577,2591.1545306111084,0,low,1,medium,"low trees, medium pop"
1413,13.465655085373559,1617.31843852541,0,low,0,low,"low trees, low pop"
1414,44.4976510040676,2353.795163523436,1,medium,1,medium,"medium trees, medium pop"
1415,40.959240253492815,1098.7835071253571,1,medium,0,low,"medium trees, low pop"
1416,31.91751696796834,2407.2154153724146,1,medium,1,medium,"medium trees, medium pop"
1417,16.292799337210308,4945.864509218346,0,low,2,high,"low trees, high pop"
1418,48.71255565584145,2724.4279106711056,2,high,1,medium,"high trees, medium pop"
1419,52.319752179146064,2684.622233055649,2,high,1,medium,"high trees, medium pop"
1420,41.68695569915448,4499.393139325403,1,medium,2,high,"medium trees, high pop"
1421,53.87250302950216,1495.249686714247,2,high,0,low,"high trees, low pop"
1422,41.50326634648997,2946.846271547384,1,medium,1,medium,"medium trees, medium pop"
1423,16.28150262095236,5475.846144721264,0,low,2,high,"low trees, high pop"
1424,43.923118224127364,994.6346579231176,1,medium,0,low,"medium trees, low pop"
1425,53.35322462783761,3109.4231185177955,2,high,1,medium,"high trees, medium pop"
1426,54.91638708208778,827.9600189663762,2,high,0,low,"high trees, low pop"
1427,40.27287758475372,1057.9493994948907,1,medium,0,low,"medium trees, low pop"
1428,47.72372679489355,1179.957344416544,2,high,0,low,"high trees, low pop"
1429,38.00651237444052,3659.360067957172,1,medium,2,high,"medium trees, high pop"
1430,58.545172876487214,3829.9940728160095,2,high,2,high,"high trees, high pop"
1431,60.07480499418622,3756.8423060562095,2,high,2,high,"high trees, high pop"
1432,3.9000862254056896,2068.742084836317,0,low,1,medium,"low trees, medium pop"
1433,40.72144581067318,2954.318142353379,1,medium,1,medium,"medium trees, medium pop"
1434,31.846838887819512,1284.0808230675102,1,medium,0,low,"medium trees, low pop"
1435,29.54201080171202,3013.377644547352,0,low,1,medium,"low trees, medium pop"
1436,37.22745127595964,1373.7659353151182,1,medium,0,low,"medium trees, low pop"
1437,41.77337247794608,552.577711388907,1,medium,0,low,"medium trees, low pop"
1438,59.68529365397488,875.0281404233737,2,high,0,low,"high trees, low pop"
1439,39.61702331524928,4618.058223840769,1,medium,2,high,"medium trees, high pop"
1440,56.668330351989795,1127.3447509502405,2,high,0,low,"high trees, low pop"
1441,51.16037594630129,2873.808175081767,2,high,1,medium,"high trees, medium pop"
1442,59.4397355836095,1424.7069201888696,2,high,0,low,"high trees, low pop"
1443,31.054196059074517,3893.566556989914,0,low,2,high,"low trees, high pop"
1444,30.12651892808711,1327.3897255563263,0,low,0,low,"low trees, low pop"
1445,11.24342315799287,7563.243652509124,0,low,2,high,"low trees, high pop"
1446,51.17130055533854,1764.376089241312,2,high,1,medium,"high trees, medium pop"
1447,48.185271444829944,2273.366861346305,2,high,1,medium,"high trees, medium pop"
1448,23.55079370129419,4415.788267091033,0,low,2,high,"low trees, high pop"
1449,36.382819963001076,1003.4950283978208,1,medium,0,low,"medium trees, low pop"
1450,13.83546228873628,14516.97131584018,0,low,2,high,"low trees, high pop"
1451,34.42453640885693,3024.2296727858447,1,medium,1,medium,"medium trees, medium pop"
1452,31.74536027201912,1714.4949392309416,1,medium,1,medium,"medium trees, medium pop"
1453,42.29820914300474,1052.9256485288122,1,medium,0,low,"medium trees, low pop"
1454,33.12514417089262,1565.7475437996434,1,medium,0,low,"medium trees, low pop"
1455,25.28783097040509,6192.80585595279,0,low,2,high,"low trees, high pop"
1456,33.38688176480928,2374.1480224060583,1,medium,1,medium,"medium trees, medium pop"
1457,61.79502652590531,2291.789028965024,2,high,1,medium,"high trees, medium pop"
1458,34.22110873958683,2162.400976581229,1,medium,1,medium,"medium trees, medium pop"
1459,47.57934157633561,2000.0188515396685,2,high,1,medium,"high trees, medium pop"
