city_id,tr_pct_bin,pop_ft,pop_ft_pct,UC_NM_MN,CTR_MN_NM,CTR_MN_ISO,continent,INCM_CMI
3027.0,"[0.7, 0.72)",1672.7256139669787,0.0008210742040418841,Vienna,Austria,AUT,Europe,HIC
3027.0,"[0.72, 0.74)",0.0286288306117057,1.4052749662515913e-08,Vienna,Austria,AUT,Europe,HIC
3027.0,"[0.74, 0.76)",2012.9720453195057,0.0009880875895416908,Vienna,Austria,AUT,Europe,HIC
3027.0,"[0.78, 0.8)",158.78034861914668,7.793893228595732e-05,Vienna,Austria,AUT,Europe,HIC
3027.0,"[0.82, 0.84)",412.48456710100766,0.00020247220152791112,Vienna,Austria,AUT,Europe,HIC
3027.0,"[0.88, 0.9)",148.60079138463217,7.294219415745706e-05,Vienna,Austria,AUT,Europe,HIC
3027.0,"[0.9, 0.92)",121.57113519159748,5.967441535445975e-05,Vienna,Austria,AUT,Europe,HIC
3027.0,"[0.94, 0.96)",10.96162921831596,5.380626033510784e-06,Vienna,Austria,AUT,Europe,HIC
3032.0,"[0.02, 0.04)",7986.591846894505,0.011368636167265548,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.04, 0.06)",6532.639381830862,0.009298985320360843,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.06, 0.08)",63199.04009927247,0.08996163905489049,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.08, 0.1)",111971.19150145596,0.15938710300943262,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.1, 0.12)",77968.55018207092,0.11098552380059529,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.12, 0.14)",67870.004920651,0.09661059528332194,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.14, 0.16)",82347.67608722245,0.11721905746560579,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.16, 0.18)",38760.67779334862,0.055174478911243455,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.18, 0.2)",28850.760345567476,0.04106805553676388,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.2, 0.22)",16269.28895396311,0.02315876789041603,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.22, 0.24)",21944.203532352723,0.031236811736754442,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.24, 0.26)",29126.812086414808,0.0414610056042265,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.26, 0.28)",10683.484580040607,0.015207569325869643,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.28, 0.3)",30888.59721865479,0.04396884556366079,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.3, 0.32)",8189.79734747876,0.01165789214122993,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.32, 0.34)",19764.533178501442,0.02813412667502244,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.34, 0.36)",12046.698320364641,0.017148056748923238,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.36, 0.38)",5749.404849204644,0.008184078160239961,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.38, 0.4)",11735.873900886425,0.01670560898087767,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.4, 0.42)",3086.8406186676493,0.004394010433075402,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.42, 0.44)",4774.826785117137,0.006796800127305666,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.46, 0.48)",3268.8405145568777,0.0046530809651008235,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.48, 0.5)",9143.348773740912,0.013015239485349788,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.5, 0.52)",8175.590690263346,0.011637669457996418,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.52, 0.54)",5902.008316331825,0.008401303896685574,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.56, 0.58)",6977.622339332236,0.009932403108755023,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.58, 0.6)",4023.4790477762954,0.005727282713034946,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.6, 0.62)",308.4859616814182,0.00043911905457253927,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.62, 0.64)",63.42940780830149,9.028955948939422e-05,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.66, 0.68)",581.9799512756514,0.0008284282519418458,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.72, 0.74)",1356.1764679011176,0.001930470110122149,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.74, 0.76)",1084.650561548788,0.0015439624109078775,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.76, 0.78)",1210.9891768372163,0.00172380104278297,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.88, 0.9)",550.8218556413462,0.0007840757847415823,Zagreb,Croatia,HRV,Europe,UMIC
3032.0,"[0.9, 0.92)",116.0732363680414,0.00016522622143741922,Zagreb,Croatia,HRV,Europe,UMIC
3034.0,"[0.0, 0.02)",121048.05684833834,0.35368002577288143,Valletta,Malta,MLT,Europe,HIC
3034.0,"[0.02, 0.04)",108498.80870759535,0.3170134445702672,Valletta,Malta,MLT,Europe,HIC
3034.0,"[0.04, 0.06)",68020.73799155878,0.19874401119950874,Valletta,Malta,MLT,Europe,HIC
3034.0,"[0.06, 0.08)",18952.38838676172,0.05537537229107167,Valletta,Malta,MLT,Europe,HIC
3034.0,"[0.08, 0.1)",12716.59430239582,0.03715553572454039,Valletta,Malta,MLT,Europe,HIC
3034.0,"[0.1, 0.12)",6220.083364542165,0.018173932750007157,Valletta,Malta,MLT,Europe,HIC
3034.0,"[0.12, 0.14)",1820.2254867326103,0.00531836209371487,Valletta,Malta,MLT,Europe,HIC
3034.0,"[0.14, 0.16)",4976.12466861171,0.014539315598008463,Valletta,Malta,MLT,Europe,HIC
3050.0,"[0.0, 0.02)",5837507.3371781465,0.6630758259746189,Luanda,Angola,AGO,Africa,LMIC
3050.0,"[0.02, 0.04)",1650091.8397131371,0.18743205727269763,Luanda,Angola,AGO,Africa,LMIC
3050.0,"[0.04, 0.06)",672642.1266105043,0.07640465491957517,Luanda,Angola,AGO,Africa,LMIC
3050.0,"[0.06, 0.08)",265565.485018026,0.030165281713170386,Luanda,Angola,AGO,Africa,LMIC
3050.0,"[0.08, 0.1)",219501.25592097643,0.024932898267263616,Luanda,Angola,AGO,Africa,LMIC
3050.0,"[0.1, 0.12)",68572.1790293289,0.007789035905645854,Luanda,Angola,AGO,Africa,LMIC
3050.0,"[0.12, 0.14)",64949.65164094606,0.007377557135440357,Luanda,Angola,AGO,Africa,LMIC
3050.0,"[0.14, 0.16)",9007.09517098414,0.001023105706796313,Luanda,Angola,AGO,Africa,LMIC
3050.0,"[0.16, 0.18)",4377.002072654519,0.0004971786923733409,Luanda,Angola,AGO,Africa,LMIC
3050.0,"[0.18, 0.2)",2239.209848980168,0.0002543493026016072,Luanda,Angola,AGO,Africa,LMIC
3050.0,"[0.2, 0.22)",1989.1567310060937,0.00022594605303612777,Luanda,Angola,AGO,Africa,LMIC
3050.0,"[0.22, 0.24)",1931.209451880405,0.00021936388743874424,Luanda,Angola,AGO,Africa,LMIC
3050.0,"[0.24, 0.26)",1715.2146344864775,0.000194829281539825,Luanda,Angola,AGO,Africa,LMIC
3050.0,"[0.26, 0.28)",2554.396401299383,0.00029015098497108633,Luanda,Angola,AGO,Africa,LMIC
3050.0,"[0.28, 0.3)",711.8288954437728,8.085583546814754e-05,Luanda,Angola,AGO,Africa,LMIC
3050.0,"[0.34, 0.36)",144.74333270335683,1.6441230707384797e-05,Luanda,Angola,AGO,Africa,LMIC
3050.0,"[0.4, 0.42)",180.19228265028377,2.046783665549038e-05,Luanda,Angola,AGO,Africa,LMIC
3069.0,"[0.0, 0.02)",31.898815848291207,9.041419147194882e-05,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.02, 0.04)",10099.89144306464,0.02862719177796883,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.04, 0.06)",5659.22987985177,0.016040554495006493,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.06, 0.08)",2533.378365003128,0.007180622555196062,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.08, 0.1)",22359.3330035084,0.0633754251248348,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.1, 0.12)",27841.92253046808,0.07891530916348284,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.12, 0.14)",36961.83522632593,0.10476484340990598,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.14, 0.16)",15751.392457460941,0.044645839531218035,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.16, 0.18)",29896.972161633377,0.08474015393891957,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.18, 0.2)",16694.170067683226,0.04731805394104135,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.2, 0.22)",57895.72158860751,0.1640999741813116,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.22, 0.24)",16490.960470772607,0.04674207546298764,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.24, 0.26)",12467.693064982474,0.03533850263758929,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.26, 0.28)",20001.925294178596,0.0566935748322569,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.28, 0.3)",14287.509394959012,0.0404966007589994,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.3, 0.32)",16825.653540555635,0.047690731470772275,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.34, 0.36)",12379.98520764099,0.03508990297028559,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.36, 0.38)",5467.043044858181,0.015495818998236351,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.38, 0.4)",4198.6508049942695,0.011900680564822274,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.4, 0.42)",911.3757098261522,0.0025832086784349758,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.42, 0.44)",3116.941031810572,0.008834676014219237,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.44, 0.46)",4082.497312667133,0.01157145442221724,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.46, 0.48)",6441.989484222979,0.018259212926802687,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.5, 0.52)",447.6149095561977,0.0012687223353615835,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.52, 0.54)",1483.597666556578,0.0042051179620377225,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.54, 0.56)",3245.480175384684,0.00919900811964981,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.56, 0.58)",2158.21672794858,0.006117262202043745,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.6, 0.62)",1008.861570452592,0.002859523175825913,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.62, 0.64)",537.4671419328992,0.0015234000318919492,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.64, 0.66)",157.3590922749364,0.0004460195377302796,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.66, 0.68)",491.3853665258553,0.0013927855763323708,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.68, 0.7)",396.6494953598499,0.0011242656652610031,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.8, 0.82)",408.2797900376879,0.0011572306409791712,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.82, 0.84)",31.823992050599816,9.020211045918326e-05,Bratislava,Slovakia,SVK,Europe,HIC
3069.0,"[0.88, 0.9)",42.91572881134629,0.00012164059444592683,Bratislava,Slovakia,SVK,Europe,HIC
3186.0,"[0.0, 0.02)",1221819.0906683602,0.7587716175397979,N'Djamena,Chad,TCD,Africa,LIC
3186.0,"[0.02, 0.04)",167229.9764468825,0.10385282133734892,N'Djamena,Chad,TCD,Africa,LIC
3186.0,"[0.04, 0.06)",65525.17665295212,0.04069231251849598,N'Djamena,Chad,TCD,Africa,LIC
3186.0,"[0.06, 0.08)",70631.88041760842,0.043863667349500646,N'Djamena,Chad,TCD,Africa,LIC
3186.0,"[0.08, 0.1)",39453.684932412965,0.024501447524196685,N'Djamena,Chad,TCD,Africa,LIC
3186.0,"[0.1, 0.12)",30855.846061577286,0.019162035038996533,N'Djamena,Chad,TCD,Africa,LIC
3186.0,"[0.14, 0.16)",5912.886384389396,0.0036720087290156556,N'Djamena,Chad,TCD,Africa,LIC
3186.0,"[0.16, 0.18)",2400.859206351484,0.0014909767226604074,N'Djamena,Chad,TCD,Africa,LIC
3186.0,"[0.18, 0.2)",6429.9479250897375,0.003993113239987247,N'Djamena,Chad,TCD,Africa,LIC
3193.0,"[0.0, 0.02)",8985.54965739924,0.005134313407642071,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.02, 0.04)",81678.61411835012,0.04667089043797547,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.04, 0.06)",87445.74045570803,0.04996620738645837,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.06, 0.08)",25937.076984903917,0.014820360155594639,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.08, 0.1)",36471.32314862552,0.020839593633789275,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.1, 0.12)",103571.09254017296,0.059180180328229484,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.12, 0.14)",115401.81018948623,0.06594021333287464,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.14, 0.16)",131090.53021385707,0.07490469615708778,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.16, 0.18)",97391.96116452012,0.055649445061136345,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.18, 0.2)",107206.7571081628,0.06125758705890713,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.2, 0.22)",167689.52545340802,0.09581724120211102,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.22, 0.24)",105754.30118313819,0.06042765853876121,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.24, 0.26)",149578.34971387684,0.08546857518020946,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.26, 0.28)",70953.10928523939,0.040542372387549486,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.28, 0.3)",83243.41165451755,0.047565010583822516,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.3, 0.32)",70693.0442082684,0.040393772061196376,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.32, 0.34)",57240.83734915503,0.032707225475563095,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.34, 0.36)",55398.08525863256,0.0316542830150494,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.36, 0.38)",25052.377838741468,0.014314845984390773,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.38, 0.4)",18060.673530298893,0.010319809226283793,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.4, 0.42)",11760.397250933518,0.006719852161180047,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.42, 0.44)",11531.784139295532,0.006589223383976737,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.44, 0.46)",15382.487096582749,0.008789502340330435,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.46, 0.48)",18266.63153729983,0.010437492951495347,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.48, 0.5)",10318.466725575829,0.005895937819653257,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.5, 0.52)",28899.464628168207,0.016513058674368097,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.52, 0.54)",20363.016858316543,0.011635360602520661,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.54, 0.56)",6786.079159497535,0.0038775432268896045,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.56, 0.58)",4929.259424780024,0.0028165625609284455,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.58, 0.6)",3881.3766102470418,0.0022178057803831333,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.6, 0.62)",1102.250415007719,0.000629822247957081,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.62, 0.64)",3761.4535604726516,0.0021492821456787214,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.64, 0.66)",6028.1197450846985,0.0034444477199649074,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.66, 0.68)",3544.8499902015847,0.0020255155807618937,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.7, 0.72)",1560.3494768256835,0.0008915785394248412,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.72, 0.74)",618.1715717795086,0.00035322119516607815,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.74, 0.76)",103.4815216518208,5.9128999818351354e-05,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.76, 0.78)",929.532529581944,0.0005311318184683397,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.8, 0.82)",310.4715684100949,0.00017740242913987677,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.82, 0.84)",660.4864966946928,0.0003773998035561052,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.84, 0.86)",0.0128335508791839,7.333048601249629e-09,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.86, 0.88)",354.66595550270057,0.00020265495601286994,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.9, 0.92)",4.694565422745312,2.68245918302905e-06,Budapest,Hungary,HUN,Europe,HIC
3193.0,"[0.92, 0.94)",155.9418451473811,8.910465546126447e-05,Budapest,Hungary,HUN,Europe,HIC
3196.0,"[0.0, 0.02)",285.24443947906593,0.0009998517668464565,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.04, 0.06)",7424.198972537626,0.02602363949203705,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.06, 0.08)",2195.280469117891,0.007694996823705405,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.08, 0.1)",26376.05998114012,0.09245456361131454,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.1, 0.12)",7154.079346912307,0.025076803909774282,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.12, 0.14)",32296.59785666992,0.11320750192043899,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.14, 0.16)",23331.08287343064,0.08178117153148831,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.16, 0.18)",42668.750835072984,0.1495644437083231,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.18, 0.2)",16886.851381667337,0.05919255856930649,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.2, 0.22)",14849.204935150183,0.05205010768234328,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.22, 0.24)",19448.531967272993,0.0681718777255071,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.24, 0.26)",31532.574912710697,0.11052941399057796,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.26, 0.28)",5952.538273545987,0.020865107557908776,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.28, 0.3)",8965.460631614069,0.031426139873165,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.3, 0.32)",5788.7697554695405,0.02029105870895802,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.32, 0.34)",7020.885987888767,0.024609928497250508,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.34, 0.36)",5860.769334231737,0.02054343490310594,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.36, 0.38)",7973.585819143643,0.02794937522334319,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.38, 0.4)",1744.5355550018523,0.006115025275095952,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.4, 0.42)",6262.695947032093,0.021952286324311433,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.44, 0.46)",1770.3660741382184,0.0062055675841562906,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.46, 0.48)",1092.563931175967,0.0038297047226372736,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.48, 0.5)",341.71597059058286,0.0011977983429882805,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.5, 0.52)",3234.12802816388,0.01133641247861948,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.52, 0.54)",2067.0323950142465,0.007245455848528587,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.54, 0.56)",1928.431065158641,0.00675962417098044,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.56, 0.58)",9.38929258057592,3.291177487376099e-05,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.58, 0.6)",205.69980150088668,0.0007210282883909503,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.6, 0.62)",213.57990158260893,0.0007486499731607779,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.66, 0.68)",341.0810768263962,0.0011955728845252124,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.68, 0.7)",24.785553772542997,8.687944899821162e-05,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.7, 0.72)",36.48681088753191,0.0001278952269818696,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3196.0,"[0.74, 0.76)",3.769254003786574,1.3212160357137025e-05,Sarajevo,Bosnia and Herzegovina,BIH,Europe,UMIC
3209.0,"[0.0, 0.02)",791932.581496304,0.08114568990212663,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.02, 0.04)",1077378.856232865,0.1103940570418215,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.04, 0.06)",1385147.1497820853,0.14192965880083092,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.06, 0.08)",891296.9991440043,0.0913271048484737,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.08, 0.1)",1099909.6913524414,0.1127026881078583,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.1, 0.12)",744932.1415501607,0.07632977095366364,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.12, 0.14)",674344.2834474737,0.069096957734092,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.14, 0.16)",503201.0371221065,0.05156069629006612,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.16, 0.18)",435359.8302149366,0.04460931978794791,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.18, 0.2)",321681.32344145596,0.03296120595261544,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.2, 0.22)",260163.4464481795,0.026657751988767023,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.22, 0.24)",198843.32461398566,0.02037456108668726,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.24, 0.26)",215440.2464610061,0.022075171346948967,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.26, 0.28)",367807.864297835,0.03768758047999934,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.28, 0.3)",143252.57097162158,0.014678432196566777,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.3, 0.32)",156043.45868980384,0.015989055641799258,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.32, 0.34)",92348.46290706849,0.009462522327135743,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.34, 0.36)",46216.777311320395,0.004735620641966919,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.36, 0.38)",107433.59800159783,0.011008226750862726,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.38, 0.4)",52164.75447658463,0.00534508251015464,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.4, 0.42)",51662.84982253284,0.0052936546482763355,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.42, 0.44)",30541.44697733942,0.0031294416260824014,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.44, 0.46)",6204.995646741344,0.0006357973700781102,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.46, 0.48)",55155.830707289766,0.005651564336968522,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.5, 0.52)",34153.891875136316,0.003499592242832237,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.54, 0.56)",10187.835412311557,0.0010439006456576712,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.64, 0.66)",4508.787313084041,0.0004619947021890118,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.68, 0.7)",1911.716963389457,0.00019588484615537953,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3209.0,"[0.8, 0.82)",166.05791936565336,1.7015191375480166e-05,Kinshasa,Democratic Republic of the Congo,COD,Africa,LIC
3216.0,"[0.0, 0.02)",7004.541183113824,0.0037392048254218835,Warsaw,Poland,POL,Europe,HIC
3216.0,"[0.02, 0.04)",18576.95860732852,0.009916859855666668,Warsaw,Poland,POL,Europe,HIC
3216.0,"[0.04, 0.06)",49596.31450481508,0.026475792442568657,Warsaw,Poland,POL,Europe,HIC
3216.0,"[0.06, 0.08)",58288.675115411905,0.031115998830077103,Warsaw,Poland,POL,Europe,HIC
3216.0,"[0.08, 0.1)",144258.1719374508,0.07700873455001432,Warsaw,Poland,POL,Europe,HIC
3216.0,"[0.1, 0.12)",92896.70580266586,0.04959065862022795,Warsaw,Poland,POL,Europe,HIC
3216.0,"[0.12, 0.14)",157452.49311373057,0.0840522036539506,Warsaw,Poland,POL,Europe,HIC
3216.0,"[0.14, 0.16)",190564.06980492803,0.10172801768721364,Warsaw,Poland,POL,Europe,HIC
3216.0,"[0.16, 0.18)",134251.6320193373,0.07166698533769068,Warsaw,Poland,POL,Europe,HIC
3216.0,"[0.18, 0.2)",220044.56206150012,0.11746546515448418,Warsaw,Poland,POL,Europe,HIC
3216.0,"[0.2, 0.22)",136506.03784945456,0.07287044534143162,Warsaw,Poland,POL,Europe,HIC
3216.0,"[0.22, 0.24)",150876.515219592,0.0805417769706286,Warsaw,Poland,POL,Europe,HIC
3216.0,"[0.24, 0.26)",96682.46878960103,0.05161159658869581,Warsaw,Poland,POL,Europe,HIC
3216.0,"[0.26, 0.28)",85342.45184685722,0.04555800293221256,Warsaw,Poland,POL,Europe,HIC
3216.0,"[0.28, 0.3)",76057.81704288881,0.040601625297518526,Warsaw,Poland,POL,Europe,HIC
